Name	symbol	info1	info2	info3	location	category	cluster	degree
ENSP00000495589.1	RPL5	ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]	ENSG00000122406.14	ENSP00000495589.1	PROTEIN	115	2	156
ENSP00000263212.5	PPM1F	"protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]"	ENSG00000100034.14	ENSP00000263212.5	PROTEIN	115	0	435
ENSP00000324909.5	PMF1-BGLAP	PMF1-BGLAP readthrough [Source:HGNC Symbol;Acc:HGNC:42953]	ENSG00000260238.6	ENSP00000324909.5	PROTEIN	115	0	101
ENSP00000367129.4	STX5	syntaxin 5 [Source:HGNC Symbol;Acc:HGNC:11440]	ENSG00000162236.12	ENSP00000367129.4	PROTEIN	115	1	194
ENSP00000465177.1	NFIC	nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]	ENSG00000141905.19	ENSP00000465177.1	PROTEIN	115	0	1070
ENSP00000270776.8	PGD	phosphogluconate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8891]	ENSG00000142657.21	ENSP00000270776.8	PROTEIN	115	2	206
ENSP00000304376.6	RAB24	"RAB24, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9765]"	ENSG00000169228.14	ENSP00000304376.6	PROTEIN	115	2	945
ENSP00000358727.5	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	ENSG00000148834.13	ENSP00000358727.5	PROTEIN	115	2	1954
ENSP00000385536.1	DDX17	DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]	ENSG00000100201.22	ENSP00000385536.1	PROTEIN	115	2	102
ENSP00000241337.4	GSTM2	glutathione S-transferase mu 2 [Source:HGNC Symbol;Acc:HGNC:4634]	ENSG00000213366.13	ENSP00000241337.4	PROTEIN	115	0	30
ENSP00000382021.3	LCMT1	leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]	ENSG00000205629.12	ENSP00000382021.3	PROTEIN	115	0	204
ENSP00000340609.5	DUPD1	dual specificity phosphatase and pro isomerase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23481]	ENSG00000188716.5	ENSP00000340609.5	PROTEIN	115	0	46
ENSP00000376728.1	FILIP1	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	ENSG00000118407.15	ENSP00000376728.1	PROTEIN	115	0	220
ENSP00000377374.3	ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]	ENSG00000113719.16	ENSP00000377374.3	PROTEIN	115	2	231
ENSP00000284601.3	PPP1R3A	protein phosphatase 1 regulatory subunit 3A [Source:HGNC Symbol;Acc:HGNC:9291]	ENSG00000154415.8	ENSP00000284601.3	PROTEIN	115	1	695
ENSP00000216840.6	RABGGTA	Rab geranylgeranyltransferase subunit alpha [Source:HGNC Symbol;Acc:HGNC:9795]	ENSG00000100949.14	ENSP00000216840.6	PROTEIN	115	0	114
ENSP00000483455.1	COL15A1	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	ENSG00000204291.11	ENSP00000483455.1	PROTEIN	115	0	258
ENSP00000414624.2	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	ENSG00000161542.17	ENSP00000414624.2	PROTEIN	115	0	1094
ENSP00000216962.3	PYGB	glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]	ENSG00000100994.12	ENSP00000216962.3	PROTEIN	115	0	455
ENSP00000313420.3	PRKDC	"protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]"	ENSG00000253729.8	ENSP00000313420.3	PROTEIN	115	2	154
ENSP00000307513.5	MRC2	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]	ENSG00000011028.14	ENSP00000307513.5	PROTEIN	115	0	1059
ENSP00000298229.2	INPPL1	inositol polyphosphate phosphatase like 1 [Source:HGNC Symbol;Acc:HGNC:6080]	ENSG00000165458.14	ENSP00000298229.2	PROTEIN	115	2	212
ENSP00000470687.1	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]	ENSG00000105323.17	ENSP00000470687.1	PROTEIN	115	0	209
ENSP00000297632.6	TMEM65	transmembrane protein 65 [Source:HGNC Symbol;Acc:HGNC:25203]	ENSG00000164983.7	ENSP00000297632.6	PROTEIN	115	2	2248
ENSP00000317334.7	TCP1	t-complex 1 [Source:HGNC Symbol;Acc:HGNC:11655]	ENSG00000120438.12	ENSP00000317334.7	PROTEIN	115	2	70
ENSP00000271690.7	ENSA	endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360]	ENSG00000143420.19	ENSP00000271690.7	PROTEIN	115	0	155
ENSP00000408838.2	CALU	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]	ENSG00000128595.17	ENSP00000408838.2	PROTEIN	115	0	128
ENSP00000260102.4	MRPL15	mitochondrial ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:14054]	ENSG00000137547.9	ENSP00000260102.4	PROTEIN	115	2	1786
ENSP00000317000.9	TM6SF1	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]	ENSG00000136404.16	ENSP00000317000.9	PROTEIN	115	2	245
ENSP00000427751.1	ASAH1	N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]	ENSG00000104763.20	ENSP00000427751.1	PROTEIN	115	2	1808
ENSP00000355571.1	COA6	cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]	ENSG00000168275.16	ENSP00000355571.1	PROTEIN	115	2	1834
ENSP00000420550.1	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta [Source:HGNC Symbol;Acc:HGNC:9312]	ENSG00000112640.16	ENSP00000420550.1	PROTEIN	115	0	156
ENSP00000328521.5	CRIP2	cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]	ENSG00000182809.11	ENSP00000328521.5	PROTEIN	115	2	319
ENSP00000303394.1	HSPB3	heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248]	ENSG00000169271.3	ENSP00000303394.1	PROTEIN	115	0	297
ENSP00000241502.3	FYTTD1	forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]	ENSG00000122068.13	ENSP00000241502.3	PROTEIN	115	0	158
ENSP00000295079.2	MAIP1	matrix AAA peptidase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26198]	ENSG00000162972.10	ENSP00000295079.2	PROTEIN	115	2	1444
ENSP00000478108.1	PABPC1	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]	ENSG00000070756.16	ENSP00000478108.1	PROTEIN	115	0	375
ENSP00000317600.8	EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	ENSG00000114867.22	ENSP00000317600.8	PROTEIN	115	0	1711
ENSP00000343924.2	PRELP	proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]	ENSG00000188783.6	ENSP00000343924.2	PROTEIN	115	0	365
ENSP00000473652.1	PSMC3	"proteasome 26S subunit, ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9549]"	ENSG00000165916.8	ENSP00000473652.1	PROTEIN	115	0	934
ENSP00000334153.4	RFTN1	"raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]"	ENSG00000131378.14	ENSP00000334153.4	PROTEIN	115	2	1631
ENSP00000263100.2	A1BG	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	ENSG00000121410.12	ENSP00000263100.2	PROTEIN	115	0	366
ENSP00000374989.2	IGHA1	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	ENSG00000211895.5	ENSP00000374989.2	PROTEIN	115	0	757
ENSP00000288937.6	MRPL17	mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]	ENSG00000158042.9	ENSP00000288937.6	PROTEIN	115	2	1724
ENSP00000357873.3	ACADSB	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]	ENSG00000196177.13	ENSP00000357873.3	PROTEIN	115	2	2773
ENSP00000253693.2	CAPN7	calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]	ENSG00000131375.10	ENSP00000253693.2	PROTEIN	115	0	371
ENSP00000496880.1	COX7B	cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]	ENSG00000131174.7	ENSP00000496880.1	PROTEIN	115	2	3199
ENSP00000389103.2	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	ENSG00000198242.14	ENSP00000389103.2	PROTEIN	115	2	211
ENSP00000356807.2	TIPRL	TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]	ENSG00000143155.13	ENSP00000356807.2	PROTEIN	115	0	637
ENSP00000296220.5	OSBPL11	oxysterol binding protein like 11 [Source:HGNC Symbol;Acc:HGNC:16397]	ENSG00000144909.8	ENSP00000296220.5	PROTEIN	115	2	116
ENSP00000262551.4	OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	ENSG00000106809.11	ENSP00000262551.4	PROTEIN	115	0	257
ENSP00000307900.5	GLUL	glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]	ENSG00000135821.19	ENSP00000307900.5	PROTEIN	115	2	308
ENSP00000456051.1	ULK3	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	ENSG00000140474.14	ENSP00000456051.1	PROTEIN	115	0	67
ENSP00000362335.1	SAR1A	secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534]	ENSG00000079332.15	ENSP00000362335.1	PROTEIN	115	2	84
ENSP00000366620.2	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]	ENSG00000049239.13	ENSP00000366620.2	PROTEIN	115	0	345
ENSP00000262193.6	PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	ENSG00000008018.9	ENSP00000262193.6	PROTEIN	115	0	265
ENSP00000427317.1	MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	ENSG00000215375.6	ENSP00000427317.1	PROTEIN	115	2	1732
ENSP00000434826.1	BCLAF1	BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]	ENSG00000029363.17	ENSP00000434826.1	PROTEIN	115	2	163
ENSP00000238618.3	ACYP1	acylphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:179]	ENSG00000119640.9	ENSP00000238618.3	PROTEIN	115	0	1412
ENSP00000333326.3	TUBA8	tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]	ENSG00000183785.15	ENSP00000333326.3	PROTEIN	115	2	157
ENSP00000345445.4	SAMM50	SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]	ENSG00000100347.15	ENSP00000345445.4	PROTEIN	115	2	2310
ENSP00000199708.2	HBQ1	hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]	ENSG00000086506.3	ENSP00000199708.2	PROTEIN	115	0	299
ENSP00000229633.5	HINT3	histidine triad nucleotide binding protein 3 [Source:HGNC Symbol;Acc:HGNC:18468]	ENSG00000111911.7	ENSP00000229633.5	PROTEIN	115	2	138
ENSP00000373883.5	USP5	ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628]	ENSG00000111667.13	ENSP00000373883.5	PROTEIN	115	0	695
ENSP00000340523.5	NMNAT3	nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]	ENSG00000163864.17	ENSP00000340523.5	PROTEIN	115	2	2500
ENSP00000249837.3	VPS13C	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	ENSG00000129003.19	ENSP00000249837.3	PROTEIN	115	2	126
ENSP00000332326.1	TNFAIP2	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	ENSG00000185215.11	ENSP00000332326.1	PROTEIN	115	0	232
ENSP00000286428.5	VBP1	VHL binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12662]	ENSG00000155959.12	ENSP00000286428.5	PROTEIN	115	2	216
ENSP00000382342.3	ABCC1	ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]	ENSG00000103222.19	ENSP00000382342.3	PROTEIN	115	0	71
ENSP00000338607.3	THEM6	thioesterase superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:29656]	ENSG00000130193.8	ENSP00000338607.3	PROTEIN	115	2	122
ENSP00000264335.8	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	ENSG00000108953.17	ENSP00000264335.8	PROTEIN	115	0	1576
ENSP00000368688.4	LYRM7	LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]	ENSG00000186687.16	ENSP00000368688.4	PROTEIN	115	2	1737
ENSP00000331748.6	RAB12	"RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]"	ENSG00000206418.4	ENSP00000331748.6	PROTEIN	115	0	936
ENSP00000311684.7	SPEG	striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]	ENSG00000072195.15	ENSP00000311684.7	PROTEIN	115	0	1210
ENSP00000356652.2	CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	ENSG00000116161.18	ENSP00000356652.2	PROTEIN	115	2	228
ENSP00000278353.4	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]	ENSG00000149084.13	ENSP00000278353.4	PROTEIN	115	2	1229
ENSP00000471185.1	RPS5	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	ENSG00000083845.9	ENSP00000471185.1	PROTEIN	115	2	228
ENSP00000456292.1	UBFD1	ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565]	ENSG00000103353.16	ENSP00000456292.1	PROTEIN	115	0	1338
ENSP00000251453.2	RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	ENSG00000105193.9	ENSP00000251453.2	PROTEIN	115	2	218
ENSP00000388201.2	MOGS	mannosyl-oligosaccharide glucosidase [Source:HGNC Symbol;Acc:HGNC:24862]	ENSG00000115275.14	ENSP00000388201.2	PROTEIN	115	2	260
ENSP00000363899.4	NIPSNAP3A	nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]	ENSG00000136783.10	ENSP00000363899.4	PROTEIN	115	2	1499
ENSP00000466664.1	SLC44A2	solute carrier family 44 member 2 [Source:HGNC Symbol;Acc:HGNC:17292]	ENSG00000129353.15	ENSP00000466664.1	PROTEIN	115	0	508
ENSP00000279242.2	MRPL49	mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]	ENSG00000149792.9	ENSP00000279242.2	PROTEIN	115	2	1529
ENSP00000318883.5	BCL2L13	BCL2 like 13 [Source:HGNC Symbol;Acc:HGNC:17164]	ENSG00000099968.18	ENSP00000318883.5	PROTEIN	115	2	1962
ENSP00000221448.5	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150]	ENSG00000104852.15	ENSP00000221448.5	PROTEIN	115	2	73
ENSP00000429931.1	EIF3H	eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]	ENSG00000147677.11	ENSP00000429931.1	PROTEIN	115	0	368
ENSP00000364015.2	PSMB8	proteasome 20S subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	ENSG00000204264.12	ENSP00000364015.2	PROTEIN	115	2	64
ENSP00000261405.5	VWF	von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]	ENSG00000110799.14	ENSP00000261405.5	PROTEIN	115	2	512
ENSP00000386406.1	DCTN1	dynactin subunit 1 [Source:HGNC Symbol;Acc:HGNC:2711]	ENSG00000204843.12	ENSP00000386406.1	PROTEIN	115	0	595
ENSP00000295448.3	GNPDA2	glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526]	ENSG00000163281.12	ENSP00000295448.3	PROTEIN	115	0	329
ENSP00000296048.6	GYG1	glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]	ENSG00000163754.18	ENSP00000296048.6	PROTEIN	115	2	130
ENSP00000347507.3	MYH7	myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]	ENSG00000092054.13	ENSP00000347507.3	PROTEIN	115	2	2031
ENSP00000367934.1	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]	ENSG00000164405.11	ENSP00000367934.1	PROTEIN	115	2	2525
ENSP00000281828.6	FARSB	phenylalanyl-tRNA synthetase subunit beta [Source:HGNC Symbol;Acc:HGNC:17800]	ENSG00000116120.11	ENSP00000281828.6	PROTEIN	115	0	125
ENSP00000168216.6	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]	ENSG00000072506.13	ENSP00000168216.6	PROTEIN	115	2	2423
ENSP00000433287.1	NPEPPS	aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]	ENSG00000141279.16	ENSP00000433287.1	PROTEIN	115	0	934
ENSP00000362929.2	GSN	gelsolin [Source:HGNC Symbol;Acc:HGNC:4620]	ENSG00000148180.20	ENSP00000362929.2	PROTEIN	115	0	923
ENSP00000493630.1	HARS2	"histidyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:4817]"	ENSG00000112855.17	ENSP00000493630.1	PROTEIN	115	2	1802
ENSP00000496856.1	FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	ENSG00000122176.12	ENSP00000496856.1	PROTEIN	115	0	348
ENSP00000281938.3	HSPB8	heat shock protein family B (small) member 8 [Source:HGNC Symbol;Acc:HGNC:30171]	ENSG00000152137.8	ENSP00000281938.3	PROTEIN	115	2	306
ENSP00000420709.1	MRPS33	mitochondrial ribosomal protein S33 [Source:HGNC Symbol;Acc:HGNC:16634]	ENSG00000090263.16	ENSP00000420709.1	PROTEIN	115	2	1102
ENSP00000308334.8	DMAC2L	distal membrane arm assembly complex 2 like [Source:HGNC Symbol;Acc:HGNC:18799]	ENSG00000125375.16	ENSP00000308334.8	PROTEIN	115	2	1755
ENSP00000200639.4	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	ENSG00000005893.16	ENSP00000200639.4	PROTEIN	115	0	79
ENSP00000228136.4	C11orf58	chromosome 11 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:16990]	ENSG00000110696.10	ENSP00000228136.4	PROTEIN	115	2	858
ENSP00000497326.1	CPOX	coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]	ENSG00000080819.9	ENSP00000497326.1	PROTEIN	115	2	261
ENSP00000430075.2	AMPD1	adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]	ENSG00000116748.21	ENSP00000430075.2	PROTEIN	115	0	342
ENSP00000435964.1	UBXN1	UBX domain protein 1 [Source:HGNC Symbol;Acc:HGNC:18402]	ENSG00000162191.14	ENSP00000435964.1	PROTEIN	115	0	98
ENSP00000264613.6	CP	ceruloplasmin [Source:HGNC Symbol;Acc:HGNC:2295]	ENSG00000047457.14	ENSP00000264613.6	PROTEIN	115	0	608
ENSP00000225792.5	DDX5	DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]	ENSG00000108654.15	ENSP00000225792.5	PROTEIN	115	0	284
ENSP00000293261.2	TMEM143	transmembrane protein 143 [Source:HGNC Symbol;Acc:HGNC:25603]	ENSG00000161558.11	ENSP00000293261.2	PROTEIN	115	2	2132
ENSP00000477694.1	C11orf54	chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:30204]	ENSG00000182919.15	ENSP00000477694.1	PROTEIN	115	0	71
ENSP00000245046.2	EMC3	ER membrane protein complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:23999]	ENSG00000125037.12	ENSP00000245046.2	PROTEIN	115	2	355
ENSP00000318697.4	TUBB6	tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]	ENSG00000176014.13	ENSP00000318697.4	PROTEIN	115	0	181
ENSP00000349496.3	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]	ENSG00000144843.11	ENSP00000349496.3	PROTEIN	115	0	96
ENSP00000245907.4	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	ENSG00000125730.17	ENSP00000245907.4	PROTEIN	115	0	661
ENSP00000292510.3	VPS28	VPS28 subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18178]	ENSG00000160948.14	ENSP00000292510.3	PROTEIN	115	0	334
ENSP00000246117.3	NCLN	nicalin [Source:HGNC Symbol;Acc:HGNC:26923]	ENSG00000125912.11	ENSP00000246117.3	PROTEIN	115	2	160
ENSP00000295897.4	ALB	albumin [Source:HGNC Symbol;Acc:HGNC:399]	ENSG00000163631.17	ENSP00000295897.4	PROTEIN	115	0	459
ENSP00000317473.3	RABGGTB	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]	ENSG00000137955.16	ENSP00000317473.3	PROTEIN	115	0	221
ENSP00000236957.5	EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]	ENSG00000114942.14	ENSP00000236957.5	PROTEIN	115	0	139
ENSP00000395143.2	SYNPO2	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	ENSG00000172403.11	ENSP00000395143.2	PROTEIN	115	0	385
ENSP00000317780.6	COX5A	cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]	ENSG00000178741.12	ENSP00000317780.6	PROTEIN	115	2	2970
ENSP00000297785.3	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	ENSG00000165092.13	ENSP00000297785.3	PROTEIN	115	2	153
ENSP00000242729.2	SSPN	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	ENSG00000123096.12	ENSP00000242729.2	PROTEIN	115	0	226
ENSP00000477199.2	MTHFD1	"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]"	ENSG00000100714.17	ENSP00000477199.2	PROTEIN	115	2	238
ENSP00000362724.5	RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	ENSG00000118705.17	ENSP00000362724.5	PROTEIN	115	0	392
ENSP00000360532.3	CDC5L	cell division cycle 5 like [Source:HGNC Symbol;Acc:HGNC:1743]	ENSG00000096401.8	ENSP00000360532.3	PROTEIN	115	2	143
ENSP00000419303.1	MRPS22	mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]	ENSG00000175110.11	ENSP00000419303.1	PROTEIN	115	2	2358
ENSP00000360564.4	SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	ENSG00000116171.19	ENSP00000360564.4	PROTEIN	115	2	1425
ENSP00000463317.1	SRSF2	serine and arginine rich splicing factor 2 [Source:HGNC Symbol;Acc:HGNC:10783]	ENSG00000161547.17	ENSP00000463317.1	PROTEIN	115	0	462
ENSP00000283195.6	RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]	ENSG00000153201.16	ENSP00000283195.6	PROTEIN	115	0	165
ENSP00000408172.1	RPL31	ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]	ENSG00000071082.11	ENSP00000408172.1	PROTEIN	115	2	226
ENSP00000355308.3	HACD1	3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639]	ENSG00000165996.14	ENSP00000355308.3	PROTEIN	115	0	812
ENSP00000419425.1	PPIA	peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]	ENSG00000196262.14	ENSP00000419425.1	PROTEIN	115	0	452
ENSP00000250617.6	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	ENSG00000129675.16	ENSP00000250617.6	PROTEIN	115	2	326
ENSP00000417190.2	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:18802]	ENSG00000171953.16	ENSP00000417190.2	PROTEIN	115	2	1973
ENSP00000265195.5	SIL1	SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]	ENSG00000120725.13	ENSP00000265195.5	PROTEIN	115	0	47
ENSP00000411941.1	RAB5A	"RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]"	ENSG00000144566.11	ENSP00000411941.1	PROTEIN	115	1	210
ENSP00000501414.1	HSPA12A	heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]	ENSG00000165868.16	ENSP00000501414.1	PROTEIN	115	2	93
ENSP00000312288.4	HADH	hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]	ENSG00000138796.17	ENSP00000312288.4	PROTEIN	115	2	731
ENSP00000263102.6	CCDC6	coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18782]	ENSG00000108091.11	ENSP00000263102.6	PROTEIN	115	0	562
ENSP00000319851.5	CHDH	choline dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24288]	ENSG00000016391.11	ENSP00000319851.5	PROTEIN	115	0	62
ENSP00000303585.7	CLIP1	CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]	ENSG00000130779.20	ENSP00000303585.7	PROTEIN	115	0	578
ENSP00000436615.1	BCO2	beta-carotene oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:18503]	ENSG00000197580.13	ENSP00000436615.1	PROTEIN	115	2	313
ENSP00000454269.1	AKTIP	AKT interacting protein [Source:HGNC Symbol;Acc:HGNC:16710]	ENSG00000166971.17	ENSP00000454269.1	PROTEIN	115	0	1280
ENSP00000485552.1	SAA2-SAA4	SAA2-SAA4 readthrough [Source:HGNC Symbol;Acc:HGNC:39550]	ENSG00000255071.3	ENSP00000485552.1	PROTEIN	115	0	239
ENSP00000350219.3	IPO5	importin 5 [Source:HGNC Symbol;Acc:HGNC:6402]	ENSG00000065150.21	ENSP00000350219.3	PROTEIN	115	0	153
ENSP00000265631.6	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	ENSG00000004864.14	ENSP00000265631.6	PROTEIN	115	2	1612
ENSP00000354347.4	GFPT1	glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4241]	ENSG00000198380.13	ENSP00000354347.4	PROTEIN	115	0	381
ENSP00000273283.2	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]	ENSG00000055957.11	ENSP00000273283.2	PROTEIN	115	0	469
